omega,D,mask,status,x1_digits,y1_digits,y1_smooth,rank_R,rank_missing_prime,rank_multiples,j_checked,smooth_pairs,hits,pell_sec,total_sec,error
2,6,3,HIT,1,1,1,1,0,30,30,1,2,0.000014,0.000084,
2,3,2,HIT,1,1,1,1,0,30,30,1,3,0.000006,0.000031,
2,2,1,HIT,1,1,1,2,0,15,15,1,8,0.000005,0.000026,
